"iid","gender","wave_iid","pid_iid","match_iid","samerace_iid","age_self_iid","wave_pid","pid_pid","match_pid","samerace_pid","age_self_pid","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
393,401,0,15,0,1,22,1,15,0,1,31,9,0,27,-20,0,-5,-12,10,-1,-7,-5,0,-3,-3,NA,-5,1,0,-9
393,402,0,15,0,0,22,1,15,0,0,29,7,2,17,0,-10,0,-2,-5,0,0,0,-1,0,-1,0,-2,1,0,-7
393,403,0,15,1,1,22,1,15,1,1,22,0,0,12,5,-5,-10,-7,5,0,-2,-2,0,-3,1,NA,-1,0,0,0
393,404,0,15,0,1,22,1,15,0,1,23,1,0,17,-6,0,0,-9,-2,0,-4,0,1,0,0,NA,-1,-2,0,-1
393,405,0,15,0,0,22,1,15,0,0,30,8,-1,22,5,-5,-10,-7,-5,-1,-1,2,2,4,2,5,2,0,0,-8
393,406,0,15,1,0,22,1,15,1,0,27,5,2,12,0,-5,-5,8,-10,0,-3,-1,-2,-2,-3,0,-2,-2,0,-5
393,407,0,15,0,1,22,1,15,0,1,24,2,0,22,-5,-10,-10,3,0,-1,-2,0,0,-1,-1,1,0,-1,0,-2
393,408,0,15,0,0,22,1,15,0,0,24,2,1,12,-10,-5,-5,-2,10,-1,-1,-1,-1,0,1,1,0,-3,0,-2
393,409,0,15,0,1,22,1,15,0,1,23,1,0,12,-5,-5,-5,-2,5,-1,-3,1,1,-1,0,-4,0,-1,0,-1
393,410,0,15,0,1,22,1,15,0,1,27,5,0,12,0,-5,-5,-2,0,0,-2,1,1,-5,-1,-3,-1,1,0,-5
393,411,0,15,0,1,22,1,15,0,1,34,12,0,27,-5,-10,0,-2,-10,-1,-3,2,-1,-1,-4,-2,-3,1,0,-12
393,412,0,15,0,1,22,1,15,0,1,27,5,0,67,-15,-20,-20,-7,-5,0,-2,0,1,1,0,0,-2,1,0,-5
393,413,0,15,0,1,22,1,15,0,1,26,4,0,2,-10,5,5,-7,5,0,-2,0,-2,-1,-1,-1,0,0,0,-4
393,414,0,15,1,1,22,1,15,1,1,29,7,0,87,-19,-24,-24,-11,-9,0,3,3,3,1,0,0,3,-2,0,-7
393,415,0,15,0,1,22,1,15,0,1,31,9,0,2,0,15,-15,-2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9
394,397,0,15,0,1,24,1,15,0,1,24,0,0,2,2,5,7,-9,-7,1,2,1,0,1,1,2,1,1,0,0
394,398,0,15,0,1,24,1,15,0,1,29,5,0,27,-9,-6,15,-15,-12,-1,-2,-2,-2,-4,NA,1,-3,-6.5,0,-5
394,399,0,15,0,1,24,1,15,0,1,29,5,0,7,-9,4,5,-5,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5
394,400,0,15,0,1,24,1,15,0,1,26,2,0,52,-14,4,-12,-14,-16,-1,-4,-1,0,-2,-3,-3,-3.5,0,0,-2
394,401,0,15,0,1,24,1,15,0,1,31,7,0,17,-19,9,5,-15,3,0,-4,-5,-2,-2,-4,NA,-3,3,0,-7
394,402,0,15,0,0,24,1,15,0,0,29,5,2,7,1,-1,10,-5,-12,1,1,-2,-3,0,-1,-1,-1,-3,0,-5
394,403,0,15,0,1,24,1,15,0,1,22,-2,0,2,6,4,0,-10,-2,0,1,2,0,-2,-4,NA,1,2,0,2
394,404,0,15,1,1,24,1,15,1,1,23,-1,0,7,-5,9,10,-12,-9,0,-2,0,0,-1,-2,NA,-1,-1,0,1
394,405,0,15,0,0,24,1,15,0,0,30,6,-1,12,6,4,0,-10,-12,0,1,3,2,4,2,4,2,0,0,-6
394,406,0,15,0,0,24,1,15,0,0,27,3,2,2,1,4,5,5,-17,0,-1,-6,-5,-5,-7,-4,-4,-7,0,-3
394,407,0,15,0,1,24,1,15,0,1,24,0,0,12,-4,-1,0,0,-7,0,0,-1,0,1,0,2,0,3,0,0
394,408,0,15,0,0,24,1,15,0,0,24,0,1,2,-9,4,5,-5,3,0,-2,-2,1,1,0,0,-1,3,0,0
394,409,0,15,0,1,24,1,15,0,1,23,-1,0,2,-4,4,5,-5,-2,0,2,0,1,0,2,-2,-1,-3,0,1
394,410,0,15,0,1,24,1,15,0,1,27,3,0,2,1,4,5,-5,-7,-1,-2,2,-1,-3,-2,-5,-6,-3,0,-3
394,411,0,15,0,1,24,1,15,0,1,34,10,0,17,-4,-1,10,-5,-17,0,-3.5,2,1,-1,-5,-1,-1,1,0,-10
394,412,0,15,0,1,24,1,15,0,1,27,3,0,57,-14,-11,-10,-10,-12,0,2,-2,-3,-2,-1,-2,-2,-1,0,-3
394,413,0,15,0,1,24,1,15,0,1,26,2,0,-8,-9,14,15,-10,-2,0,-1,0,-1,0,-1,-1,-1,0,0,-2
394,414,0,15,0,1,24,1,15,0,1,29,5,0,77,-18,-15,-14,-14,-16,1,3,2,-1,0,-3,-1,4,1,0,-5
394,415,0,15,0,1,24,1,15,0,1,31,7,0,-8,1,24,-5,-5,-7,1,-1,-1,-3,1,-5,4,3,4,0,-7
395,397,0,15,0,1,33,1,15,0,1,24,-9,0,0,1,1,12,-4,-10,0,4,2,1,2,1,0,1,0,0,9
395,398,0,15,0,1,33,1,15,0,1,29,-4,0,25,-10,-10,20,-10,-15,-1,-1,-1,NA,-2,NA,-1,-1,-1,0,4
395,399,0,15,0,1,33,1,15,0,1,29,-4,0,5,-10,0,10,0,-5,0,-3,-1,0,-2,NA,NA,-2,1,0,4
395,400,0,15,1,1,33,1,15,1,1,26,-7,0,50,-15,0,-7,-9,-19,0,-3,1,1,0,-2,NA,0.5,2,0,7
395,401,0,15,0,1,33,1,15,0,1,31,-2,0,15,-20,5,10,-10,0,0,-5,-4,-3,-2,NA,NA,-3,-3,0,2
395,402,0,15,0,0,33,1,15,0,0,29,-4,2,5,0,-5,15,0,-15,0,1,-3,-4,-2,-3,-4,-4,-6,0,4
395,403,0,15,0,1,33,1,15,0,1,22,-11,0,0,5,0,5,-5,-5,1,1,-1,-2,NA,-2,NA,-1,-2,0,11
395,404,0,15,0,1,33,1,15,0,1,23,-10,0,5,-6,5,15,-7,-12,0,-1,-2,NA,-1,NA,NA,-1,-2,0,10
395,405,0,15,0,0,33,1,15,0,0,30,-3,-1,10,5,0,5,-5,-15,0,-1,3,2,1,0,NA,1,-1,0,3
395,406,0,15,1,0,33,1,15,1,0,27,-6,2,0,0,0,10,10,-20,0,1,0,1,0,NA,0,0,-5,NA,6
395,407,0,15,0,1,33,1,15,0,1,24,-9,0,10,-5,-5,5,5,-10,-1,0,-2,0,1,1,-2,-1,-2,0,9
395,408,0,15,0,0,33,1,15,0,0,24,-9,1,0,-10,0,10,0,0,0,-3,-4,-5,-7,-5,NA,-3,-5,0,9
395,409,0,15,0,1,33,1,15,0,1,23,-10,0,0,-5,0,10,0,-5,-1,-1,-2,NA,-2,NA,-4,-2,-2,0,10
395,410,0,15,0,1,33,1,15,0,1,27,-6,0,0,0,0,10,0,-10,-1,-4,-3,0,-5,NA,NA,-4,-7,0,6
395,411,0,15,0,1,33,1,15,0,1,34,1,0,15,-5,-5,15,0,-20,0,1,2,1,1,NA,-3,-2,-3,0,-1
395,412,0,15,0,1,33,1,15,0,1,27,-6,0,55,-15,-15,-5,-5,-15,0,1,1,1,2,NA,NA,-2,-2,0,6
395,413,0,15,0,1,33,1,15,0,1,26,-7,0,-10,-10,10,20,-5,-5,-1,-1,-2,-2,-2,-3,-2,-2,-3,0,7
395,414,0,15,0,1,33,1,15,0,1,29,-4,0,75,-19,-19,-9,-9,-19,1,0,0,0,0,0,0,0,-5,0,4
395,415,0,15,0,1,33,1,15,0,1,31,-2,0,-10,0,20,0,0,-10,1,0,-4,-2,0,-3,NA,2,2,0,2
396,397,0,15,0,0,25,1,15,0,0,24,-1,-2,5,3,3,4,-9,-6,-1,-1,0,-1,2,-1,0,1,0,0,1
396,398,0,15,0,0,25,1,15,0,0,29,4,-2,30,-8,-8,12,-15,-11,-1,0,-1,-1,-2,NA,NA,-2,0,0,-4
396,399,0,15,0,0,25,1,15,0,0,29,4,-2,10,-8,2,2,-5,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4
396,400,0,15,0,0,25,1,15,0,0,26,1,-2,55,-13,2,-15,-14,-15,-1,-4,-1,-2,0,-3,NA,-2,4,0,-1
396,401,0,15,0,0,25,1,15,0,0,31,6,-2,20,-18,7,2,-15,4,0,-6,-3,0,-1,-4,2,-1,5,0,-6
396,402,0,15,0,1,25,1,15,0,1,29,4,0,10,2,-3,7,-5,-11,1,0,-2,-3,0,-3,5,2,4,0,-4
396,403,0,15,0,0,25,1,15,0,0,22,-3,-2,5,7,2,-3,-10,-1,1,0,-3,-2,1,-2,-2,0,1,0,3
396,404,0,15,0,0,25,1,15,0,0,23,-2,-2,10,-4,7,7,-12,-8,-1,-3,-2,-1,-2,-4,NA,0,0,0,2
396,405,0,15,0,0,25,1,15,0,0,30,5,-3,15,7,2,-3,-10,-11,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5
396,406,0,15,0,1,25,1,15,0,1,27,2,0,5,2,2,2,5,-16,0,0,-2,-3,-1,-3,-3,0,1,NA,-2
396,407,0,15,0,0,25,1,15,0,0,24,-1,-2,15,-3,-3,-3,0,-6,-1,0,-2,-1,-2,3,2,0,-1,0,1
396,408,0,15,1,0,25,1,15,1,0,24,-1,-1,5,-8,2,2,-5,4,0,-3,-1,0,-1,0,1,0,3,0,1
396,409,0,15,0,0,25,1,15,0,0,23,-2,-2,5,-3,2,2,-5,-1,0,0,-1,-2,0,0,4,0,1,0,2
396,410,0,15,0,0,25,1,15,0,0,27,2,-2,5,2,2,2,-5,-6,-1,-5,-5,-6,-6,-5,-4,-6,1,0,-2
396,411,0,15,0,0,25,1,15,0,0,34,9,-2,20,-3,-3,7,-5,-16,-1,-3,1,-1,-2,1,0,-4,4,0,-9
396,412,0,15,0,0,25,1,15,0,0,27,2,-2,60,-13,-13,-13,-10,-11,-1,0,-1,0,1,3,2,-1,1,0,-2
396,413,0,15,0,0,25,1,15,0,0,26,1,-2,-5,-8,12,12,-10,-1,-1,-1,-1,-2,0,-1,0,-1,0,0,-1
396,414,0,15,1,0,25,1,15,1,0,29,4,-2,80,-17,-17,-17,-14,-15,0,3,-1,-1,0,-1,-1,-1,-3,0,-4
396,415,0,15,0,0,25,1,15,0,0,31,6,-2,-5,2,22,-8,-5,-6,1,2,-3,0,4,-3,4,4,4,0,-6
416,422,0,16,1,0,25,1,16,1,0,26,1,-1,15,5,-10,-10,5,-5,0,3,2,3,0,2,4,4,4,0,-1
416,423,0,16,1,0,25,1,16,1,0,30,5,-1,15,0,0,-10,0,-5,0,-1,3,0,-1,-1,2,2,2,0,-5
416,424,0,16,1,0,25,1,16,1,0,24,-1,1,2,-4,-13,-3,12,6,0,3,1,-1,1,3,2,3,2,0,1
416,425,0,16,0,0,25,1,16,0,0,28,3,-1,1,5,-10,-8,7,5,1,2,3,2,4,-1,4,5,1,0,-3
416,426,0,16,1,0,25,1,16,1,0,24,-1,-1,10,-13,5,0,3,-5,0,3,2,-2,1,-2,4,4,2,0,1
416,427,0,16,0,0,25,1,16,0,0,28,3,-1,5,0,-10,0,15,10,0,0,1,2,1,2,1,2,1,0,-3
416,428,0,16,1,0,25,1,16,1,0,27,2,1,45,-10,-20,-10,5,-10,0,3,0,0,0,-1,NA,2,0,0,-2
416,429,0,16,1,0,25,1,16,1,0,27,2,-1,40,-10,-15,-5,0,-10,0,1,1,2,1,2,1,3,1,0,-2
417,422,0,16,1,1,29,1,16,1,1,26,-3,0,10,5,0,0,0,-15,0,2,2,1,2,0,3,2,2,0,3
417,423,0,16,0,1,29,1,16,0,1,30,1,0,10,0,10,0,-5,-15,0,0,1,-1,2,-2,-1,1,-1,0,-1
417,424,0,16,0,0,29,1,16,0,0,24,-5,2,-3,-4,-3,7,7,-4,-1,2,-2,-1,0,-1,1,0,1,0,5
417,425,0,16,0,1,29,1,16,0,1,28,-1,0,-4,5,0,2,2,-5,0,2,1,0,2,-2,2,0,0,0,1
417,426,0,16,0,1,29,1,16,0,1,24,-5,0,5,-13,15,10,-2,-15,0,0,5,1,1,-6,5,2,3,0,5
417,427,0,16,0,1,29,1,16,0,1,28,-1,0,0,0,0,10,10,0,0,0,-1,1,1,-1,0,1,0,0,1
417,428,0,16,0,0,29,1,16,0,0,27,-2,2,40,-10,-10,0,0,-20,-1,-2,-1,-1,1,-1,NA,-3,-1,0,2
417,429,0,16,0,1,29,1,16,0,1,27,-2,0,35,-10,-5,5,-5,-20,0,-3,2,2,2,-1,1,0,1,0,2
418,422,0,16,0,0,25,1,16,0,0,26,1,-2,15,0,0,-5,0,-10,1,1,1,1,1,0,1,1,3,0,-1
418,423,0,16,0,0,25,1,16,0,0,30,5,-2,15,-5,10,-5,-5,-10,0,1,0,1,1,2,1,2,2,0,-5
418,424,0,16,0,1,25,1,16,0,1,24,-1,0,2,-9,-3,2,7,1,1,0,-1,1,3,3,2,2,-1,0,1
418,425,0,16,0,0,25,1,16,0,0,28,3,-2,1,0,0,-3,2,0,1,3,1,2,3,1,1,0.5,-0.5,0,-3
418,426,0,16,0,0,25,1,16,0,0,24,-1,-2,10,-18,15,5,-2,-10,0,0,1,0,-2,0,-1,1,0,0,1
418,427,0,16,0,0,25,1,16,0,0,28,3,-2,5,-5,0,5,10,5,0,2,1,3,3,3,2,3,2,0,-3
418,428,0,16,0,1,25,1,16,0,1,27,2,0,45,-15,-10,-5,0,-15,1,1,-1,-2,-1,NA,NA,-1,0,0,-2
418,429,0,16,0,0,25,1,16,0,0,27,2,-2,40,-15,-5,0,-5,-15,1,-1,2,2,2,0,0,1,1,0,-2
419,422,0,16,1,1,28,1,16,1,1,26,-2,0,25,-5,0,0,5,-25,0,4,2,3,1,4,-1,1,0,0,2
419,423,0,16,0,1,28,1,16,0,1,30,2,0,25,-10,10,0,0,-25,0,1,2,2,1,-1,3,NA,2,NA,-2
419,424,0,16,0,0,28,1,16,0,0,24,-4,2,12,-14,-3,7,12,-14,0,4,1,1,3,2,3,2,-2,0,4
419,425,0,16,0,1,28,1,16,0,1,28,0,0,11,-5,0,2,7,-15,0,3.5,3,1.5,4,1,1,1,-5,0,0
419,426,0,16,0,1,28,1,16,0,1,24,-4,0,20,-23,15,10,3,-25,0,5,4,-1,5,-5,6,3,3,0,4
419,427,0,16,0,1,28,1,16,0,1,28,0,0,15,-10,0,10,15,-10,-1,-2,2,1,3,3,4,2,0,0,0
419,428,0,16,0,0,28,1,16,0,0,27,-1,2,55,-20,-10,0,5,-30,-1,-1,1,0,-1,-2,-1,-4,-3,0,1
419,429,0,16,0,1,28,1,16,0,1,27,-1,0,50,-20,-5,5,0,-30,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
420,422,0,16,1,1,22,1,16,1,1,26,4,0,20,15,-20,0,-5,-10,0,-1,-1,-1,0,-2,-1,0,0,0,-4
420,423,0,16,0,1,22,1,16,0,1,30,8,0,20,10,-10,0,-10,-10,1,2,-1,-1,1,1,5,5,0,0,-8
420,424,0,16,1,0,22,1,16,1,0,24,2,2,7,6,-23,7,2,1,0,-1,-2,-2,0,-1,0,-1,-1,0,-2
420,425,0,16,0,1,22,1,16,0,1,28,6,0,6,15,-20,2,-3,0,1,3,-1,1,0,-1,0,0.5,-3,0,-6
420,426,0,16,0,1,22,1,16,0,1,24,2,0,15,-3,-5,10,-7,-10,1,3,1,-1,0,-4,-3,1,3,0,-2
420,427,0,16,0,1,22,1,16,0,1,28,6,0,10,10,-20,10,5,5,0,-1,-1,2,1,3,0,3,4,0,-6
420,428,0,16,0,0,22,1,16,0,0,27,5,2,50,0,-30,0,-5,-15,1,2,0,-2,-1,-4,2,1,1,0,-5
420,429,0,16,0,1,22,1,16,0,1,27,5,0,45,0,-25,5,-10,-15,1,0,3,2,4,0,3,1,-1,0,-5
421,422,0,16,0,0,25,1,16,0,0,26,1,-2,10,15,-10,-10,0,-5,-1,3,-1,0,-1,NA,6,0,1,0,-1
421,423,0,16,1,0,25,1,16,1,0,30,5,-2,10,10,0,-10,-5,-5,0,0,0,-3,1,-2,NA,0,1,0,-5
421,424,0,16,0,1,25,1,16,0,1,24,-1,0,-3,6,-13,-3,7,6,1,4,-2,0,1,0,NA,3,1,0,1
421,425,0,16,0,0,25,1,16,0,0,28,3,-2,-4,15,-10,-8,2,5,1,6,1,0,2,-2,NA,2,1,NA,-3
421,426,0,16,0,0,25,1,16,0,0,24,-1,-2,5,-3,5,0,-2,-5,0,2,2,-3,0,-6,0,1,0,0,1
421,427,0,16,0,0,25,1,16,0,0,28,3,-2,0,10,-10,0,10,10,0,-1,-1,0,0,0,0,0,-1,0,-3
421,428,0,16,1,1,25,1,16,1,1,27,2,0,40,0,-20,-10,0,-10,0,1,-2,-3,-1,-3,-1,-2,-3,0,-2
421,429,0,16,0,0,25,1,16,0,0,27,2,-2,35,0,-15,-5,-5,-10,-1,-1,3,1,0,-1,NA,-1,0,0,-2
430,440,0,17,0,0,22,1,17,0,0,21,-1,-2,25,-20,15,0,-10,-10,0,-3,1,-2,-2,0,0,1,6,0,1
430,441,0,17,0,0,22,1,17,0,0,24,2,-2,25,-15,10,0,-10,-10,1,2,0,0,0,0,4,3,3,0,-2
430,442,0,17,0,0,22,1,17,0,0,25,3,-2,30,-15,-15,25,-15,-10,1,0,0,-5,-3,-5,-1,2,7,0,-3
430,443,0,17,0,0,22,1,17,0,0,27,5,-1,20,0,-5,0,-15,0,1,1,-1,-1,0,-2,2,0,3,0,-5
430,444,0,17,0,0,22,1,17,0,0,26,4,-2,40,-15,-5,10,-15,-15,0,-4,2,-1,-1,-2,NA,-1,4,0,-4
430,445,0,17,0,0,22,1,17,0,0,30,8,-2,30,-13,3,-8,-9,-3,0,1,-2,-5,-3,-4,0,-2,3,NA,-8
430,446,0,17,0,0,22,1,17,0,0,28,6,-1,20,-5,10,-5,-5,-15,1,2,-1,-1,2,0,3,0,4,0,-6
430,447,0,17,0,1,22,1,17,0,1,26,4,0,5,5,10,0,-15,-5,0,0,-1,-1,-3,-2,1,-2,1,0,-4
430,448,0,17,0,0,22,1,17,0,0,22,0,-2,15,-10,10,5,-10,-10,1,2,0,0,-3,-4,3,2,5,0,0
430,449,0,17,0,0,22,1,17,0,0,23,1,2,45,-23,-14,20,-14,-14,1,5,1,-1,-1,0,0,2,-1,0,-1
430,450,0,17,0,0,22,1,17,0,0,25,3,-2,40,-20,-10,-15,-10,15,1,2,0,-1,1,-4,3,2,4,0,-3
430,451,0,17,0,1,22,1,17,0,1,30,8,0,10,15,-10,0,-10,-5,1,4,0,-4,0,-3,1,1,3,0,-8
430,452,0,17,0,1,22,1,17,0,1,29,7,0,25,5,10,-15,-15,-10,1,2,0,-2,-2,-3,4,0,5,0,-7
430,453,0,17,0,1,22,1,17,0,1,27,5,0,20,5,15,-15,-15,-10,0,1,-4,-4,-3,-4,3,0,3,0,-5
431,440,0,17,0,0,27,1,17,0,0,21,-6,-2,20,-10,5,5,-10,-10,0,-3,-4,-2,-3,-1,-1,-2,0,0,6
431,441,0,17,0,0,27,1,17,0,0,24,-3,-2,20,-5,0,5,-10,-10,1,0,-1,0,-1,3,3,2,0,0,3
431,442,0,17,1,0,27,1,17,1,0,25,-2,-2,25,-5,-25,30,-15,-10,0,-2,-5,-3,-4,-2,-1,-2,-2,0,2
431,443,0,17,0,0,27,1,17,0,0,27,0,-1,15,10,-15,5,-15,0,0,-1,-4,-3,-4,-1,-1,0,0,0,0
431,444,0,17,0,0,27,1,17,0,0,26,-1,-2,35,-5,-15,15,-15,-15,-1,-2,-1,-1,-6,2,1,-2,-1,0,1
431,445,0,17,0,0,27,1,17,0,0,30,3,-2,25,-3,-7,-3,-9,-3,0,2,4,4,1,3,2,2,2,NA,-3
431,446,0,17,0,0,27,1,17,0,0,28,1,-1,15,5,0,0,-5,-15,1,0,-1,-1,-1,0,5,1,1,0,-1
431,447,0,17,0,1,27,1,17,0,1,26,-1,0,0,15,0,5,-15,-5,0,-6,-3,-4,-4,-4,3,-4,-3,0,1
431,448,0,17,1,0,27,1,17,1,0,22,-5,-2,10,0,0,10,-10,-10,0,-4,-2,-1,-5,3,2,0,-1,0,5
431,449,0,17,0,0,27,1,17,0,0,23,-4,2,40,-13,-24,25,-14,-14,0,-4,-1,-1,-4,1,1,0,3,0,4
431,450,0,17,0,0,27,1,17,0,0,25,-2,-2,35,-10,-20,-10,-10,15,0,0,-2,-2,-3,3,0,1,-1,0,2
431,451,0,17,0,1,27,1,17,0,1,30,3,0,5,25,-20,5,-10,-5,1,1,-3,-2,0,-2,2,1,1,0,-3
431,452,0,17,0,1,27,1,17,0,1,29,2,0,20,15,0,-10,-15,-10,1,1,2,-1,0,-2,4,3,2,0,-2
431,453,0,17,0,1,27,1,17,0,1,27,0,0,15,15,5,-10,-15,-10,1,3,-3,-2,1,1,5,4,4,0,0
432,440,0,17,0,1,28,1,17,0,1,21,-7,0,20,-25,0,10,-5,0,-1,-2,-3,-2,-3,-3,-6,-2,-5,0,7
432,441,0,17,0,1,28,1,17,0,1,24,-4,0,20,-20,-5,10,-5,0,-1,3,4,1,1,-1,-1,-2,-2,0,4
432,442,0,17,1,1,28,1,17,1,1,25,-3,0,25,-20,-30,35,-10,0,0,1,-2,-3,-3,-3,1,-2,-3,0,3
432,443,0,17,0,0,28,1,17,0,0,27,-1,1,15,-5,-20,10,-10,10,-1,-1,-1,-3,-4,-7,-4,-3,-2,0,1
432,444,0,17,0,1,28,1,17,0,1,26,-2,0,35,-20,-20,20,-10,-5,-1,-3,-1,-2,-3,-3,NA,-3,-4,0,2
432,445,0,17,1,1,28,1,17,1,1,30,2,0,25,-18,-12,2,-4,7,0,-2,1,0,1,-3,-4,-2,-2,NA,-2
432,446,0,17,1,0,28,1,17,1,0,28,0,1,15,-10,-5,5,0,-5,0,5,-1,-1,0,-5,-2,-2,-6,0,0
432,447,0,17,0,0,28,1,17,0,0,26,-2,2,0,0,-5,10,-10,5,-1,-1,-4,-3,-4,-5,-3,-3,-2,0,2
432,448,0,17,0,1,28,1,17,0,1,22,-6,0,10,-15,-5,15,-5,0,-1,-4,1,-1,-1,-4,-1,1,4,0,6
432,449,0,17,0,0,28,1,17,0,0,23,-5,4,40,-28,-29,30,-9,-4,-1,-1,1,0,-2,-4,-4,0,-1,0,5
432,450,0,17,1,1,28,1,17,1,1,25,-3,0,35,-25,-25,-5,-5,25,0,1,-1,-1,0,-3,-2,-2,-5,0,3
432,451,0,17,0,0,28,1,17,0,0,30,2,2,5,10,-25,10,-5,5,1,5,1,-3,0,-5,-5,-2,-7,0,-2
432,452,0,17,1,0,28,1,17,1,0,29,1,2,20,0,-5,-5,-10,0,0,2,1,-3,-2,-4,1,-3,-3,0,-1
432,453,0,17,1,0,28,1,17,1,0,27,-1,2,15,0,0,-5,-10,0,0,2,-4,-5,0,-5,-5,-3,-5,0,1
433,440,0,17,0,0,30,1,17,0,0,21,-9,-4,15,-15,10,0,-5,-5,0,-2,2,1,4,3,1,-2,0,5,9
433,441,0,17,0,0,30,1,17,0,0,24,-6,-4,15,-10,5,0,-5,-5,0,0,4,5,4,5,1,3,2,0,6
433,442,0,17,1,0,30,1,17,1,0,25,-5,-4,20,-10,-20,25,-10,-5,0,-3,-5,-3,-1,-1,-2,0,-2,0,5
433,443,0,17,0,0,30,1,17,0,0,27,-3,-3,10,5,-10,0,-10,5,-1,-2,-1,1,1,0,-2,-3,-1,0,3
433,444,0,17,0,0,30,1,17,0,0,26,-4,-4,30,-10,-10,10,-10,-10,0,-3,2,0,3,3,2,-2,2,0,4
433,445,0,17,0,0,30,1,17,0,0,30,0,-4,20,-8,-2,-8,-4,2,1,-1,1,2,2,2,2,-1,-1,NA,0
433,446,0,17,1,0,30,1,17,1,0,28,-2,-3,10,0,5,-5,0,-10,0,-4,0,-1,2,-3,-2,-2,-3,0,2
433,447,0,17,0,0,30,1,17,0,0,26,-4,-2,-5,10,5,0,-10,0,0,-2,-1,-1,-1,-2,3,-1,-2,0,4
433,448,0,17,0,0,30,1,17,0,0,22,-8,-4,5,-5,5,5,-5,-5,0,-3,2,0,1,-3,1,-1,2,0,8
433,449,0,17,0,1,30,1,17,0,1,23,-7,0,35,-18,-19,20,-9,-9,1,-3,2,1,3,2,3,3,5,0,7
433,450,0,17,0,0,30,1,17,0,0,25,-5,-4,30,-15,-15,-15,-5,20,0,4,5,4,3,5,4,5,1,0,5
433,451,0,17,0,0,30,1,17,0,0,30,0,-2,0,20,-15,0,-5,0,1,5,0,0,3,0,3,4,1,0,0
433,452,0,17,0,0,30,1,17,0,0,29,-1,-2,15,10,5,-15,-10,-5,0,2,3,1,3,3,3,2,3,0,1
433,453,0,17,0,0,30,1,17,0,0,27,-3,-2,10,10,10,-15,-10,-5,1,4,-1,-2,3,-2,5,4,0,0,3
434,440,0,17,0,1,27,1,17,0,1,21,-6,0,5,-10,15,-10,5,-5,0,-1,1,2,-2,0,-2,0,-3,0,6
434,441,0,17,0,1,27,1,17,0,1,24,-3,0,5,-5,10,-10,5,-5,1,0,2,2,1,2,2,2,0,0,3
434,442,0,17,0,1,27,1,17,0,1,25,-2,0,10,-5,-15,15,0,-5,1,-1,0,-2,-1,-4,-3,1,-4,0,2
434,443,0,17,0,0,27,1,17,0,0,27,0,1,0,10,-5,-10,0,5,1,2,1,0,-3,0,-1,-1,-1,0,0
434,444,0,17,0,1,27,1,17,0,1,26,-1,0,20,-5,-5,0,0,-10,0,-2,0,0,0,-1,NA,-2,-2,0,1
434,445,0,17,0,1,27,1,17,0,1,30,3,0,10,-3,3,-18,6,2,0,-2,-1,0,-3,-4,-3,-2,-2,NA,-3
434,446,0,17,0,0,27,1,17,0,0,28,1,1,0,5,10,-15,10,-10,1,1,5,4,5,2,-2,1,-3,0,-1
434,447,0,17,1,0,27,1,17,1,0,26,-1,2,-15,15,10,-10,0,0,0,-1,-2,-2,-2,-4,-3,-2,-3,0,1
434,448,0,17,0,1,27,1,17,0,1,22,-5,0,-5,0,10,-5,5,-5,1,0,1,1,2,-1,-2,1,0,0,5
434,449,0,17,0,0,27,1,17,0,0,23,-4,4,25,-13,-14,10,1,-9,1,1,1,-1,0,-1,-1,1,-2,0,4
434,450,0,17,0,1,27,1,17,0,1,25,-2,0,20,-10,-10,-25,5,20,1,4,3,3,1,2,-2,1,2,0,2
434,451,0,17,0,0,27,1,17,0,0,30,3,2,-10,25,-10,-10,5,0,1,3,-1,-1,-3,-3,-1,-1,-4,0,-3
434,452,0,17,0,0,27,1,17,0,0,29,2,2,5,15,10,-25,0,-5,1,3,-1,-1,0,-2,-2,1,-2,0,-2
434,453,0,17,0,0,27,1,17,0,0,27,0,2,0,15,15,-25,0,-5,1,2,-3,-2,0,0,0,-1,-3,0,0
435,440,0,17,0,0,22,1,17,0,0,21,-1,1,10,0,10,-5,-10,-5,-1,0,-2,-7,0,0,-5,-2,1,1,1
435,441,0,17,1,0,22,1,17,1,0,24,2,1,10,5,5,-5,-10,-5,0,-1,0,0,0,-3,-2,-1,-1,0,-2
435,442,0,17,0,0,22,1,17,0,0,25,3,1,15,5,-20,20,-15,-5,1,0,-10,-3,0,-4,-7,-2,-2,0,-3
435,443,0,17,0,0,22,1,17,0,0,27,5,2,5,20,-10,-5,-15,5,0,-3,-4,-4,-1,-2,NA,-2,-1,0,-5
435,444,0,17,0,0,22,1,17,0,0,26,4,1,25,5,-10,5,-15,-10,-1,-5,-6,-3,1,-2,NA,-3,-2,NA,-4
435,445,0,17,0,0,22,1,17,0,0,30,8,1,15,7,-2,-13,-9,2,0,1,2,-1,1,0,NA,4,5,NA,-8
