"iid","gender","wave","pid","match","samerace","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
110,1,4,93,0,1,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,7,6,2,28
111,1,4,76,0,0,34,2,10,10,30,20,10,20,1,2,8,8,NA,NA,NA,5,5,2,27
111,1,4,77,0,0,22,2,15,20,20,20,15,10,0,4,6,7,4,5,2,3,2,2,27
111,1,4,78,0,0,23,3,10,25,20,10,20,15,0,5,5,9,NA,9,NA,8,2,2,27
111,1,4,79,0,1,26,4,10,20,15,20,20,15,0,6,6,6,6,6,6,7,5,2,27
111,1,4,80,0,1,27,4,10,20,20,10,20,20,0,7,9,8,8,9,8,8,8,2,27
111,1,4,81,0,0,28,2,10,10,20,20,20,20,0,4,9,9,6,7,5,6,8,2,27
111,1,4,82,0,0,25,6,20,20,20,20,10,10,0,6,10,9,8,8,7,8,8,2,27
111,1,4,83,0,0,35,3,10,32,20,12,11,15,0,4,8,6,8,7,8,4,3,2,27
111,1,4,84,0,0,32,3,30,30,30,5,0,5,0,3,5,5,4,5,4,4,4,2,27
111,1,4,85,0,0,30,2,20,25,15,15,15,10,0,6,4,6,2,6,1,3,6,2,27
111,1,4,86,0,0,22,2,15,20,20,20,5,20,0,4,5,5,5,5,NA,5,5,2,27
111,1,4,87,0,0,23,2,15,15,20,15,15,20,0,2,4,7,7,7,3,2,7,2,27
111,1,4,88,0,0,23,2,15,15,20,15,20,15,0,2,10,10,10,10,7,9,7,2,27
111,1,4,89,0,0,27,2,25,15,20,20,20,0,0,7,10,10,9,9,6,8,5,2,27
111,1,4,90,0,1,23,4,15,21,18,18,10,18,0,6,9,7,6,6,8,5,4,2,27
111,1,4,91,0,0,25,6,15,3,50,20,2,10,0,5,8,8,7,7,NA,7,2,2,27
111,1,4,92,0,0,29,2,10,20,20,20,20,10,0,6,7,8,7,8,5,6,5,2,27
111,1,4,93,0,0,29,2,14,20,18,24,18,6,1,7,7,7,7,7,7,7,7,2,27
234,0,10,243,0,0,27,2,20,20,20,25,5,10,1,6,9,7,7,8,NA,7,7,2,22
234,0,10,244,0,0,28,2,20,20,20,10,10,20,0,6,8,9,8,9,3,3,2,2,22
234,0,10,245,0,0,32,2,18,10,30,10,10,22,1,8,7,6,6,NA,5,7,3,2,22
234,0,10,246,0,0,25,2,35,20,10,20,10,5,0,3,6,7,NA,NA,NA,5,5,2,22
234,0,10,247,0,0,25,4,20,30,10,15,0,25,1,3,7,5,5,4,4,6,6,2,22
234,0,10,248,0,1,27,6,25,15,20,20,15,5,0,5,7,8,6,7,3,7,4,2,22
234,0,10,249,0,1,33,6,22,22,15,15,5,21,1,9,9,8,9,7,9,9,8,2,22
234,0,10,250,0,1,25,6,20,20,20,20,10,10,0,5,10,6,7,7,4,5,6,2,22
234,0,10,251,0,1,33,6,19,19,19,19,19,5,0,8,8,8,6,9,NA,7,4,2,22
235,0,10,243,1,1,27,2,20,20,20,25,5,10,1,8,8,8,8,NA,NA,8,7,2,23
235,0,10,244,0,1,28,2,20,20,20,10,10,20,1,9,9,7,8,8,5,6,4,2,23
235,0,10,245,0,1,32,2,18,10,30,10,10,22,0,7,6,6,5,4,4,6,4,2,23
235,0,10,246,0,1,25,2,35,20,10,20,10,5,1,6,3,5,5,NA,4,4,3,2,23
235,0,10,247,0,0,25,4,20,30,10,15,0,25,1,8,7,7,7,2,3,7,6,2,23
235,0,10,248,1,0,27,6,25,15,20,20,15,5,1,7,8,6,8,6,4,8,6,2,23
235,0,10,249,0,0,33,6,22,22,15,15,5,21,1,9,8,9,9,6,7,9,8,2,23
235,0,10,250,0,0,25,6,20,20,20,20,10,10,1,9,10,7,9,7,7,9,9,2,23
235,0,10,251,0,0,33,6,19,19,19,19,19,5,1,8,9,8,8,8,NA,8,8,2,23
236,0,10,243,0,0,27,2,20,20,20,25,5,10,0,6,8,8,5,NA,NA,6,5,2,24
236,0,10,244,0,0,28,2,20,20,20,10,10,20,0,4,6,7,2,2,1,4,2,2,24
236,0,10,245,0,0,32,2,18,10,30,10,10,22,1,9,7,8,6,6,5,8,2,2,24
236,0,10,246,0,0,25,2,35,20,10,20,10,5,0,2,3,NA,2,NA,4,4,3,2,24
236,0,10,247,0,1,25,4,20,30,10,15,0,25,0,7,7,5,3,7,3,3,3,2,24
236,0,10,248,0,0,27,6,25,15,20,20,15,5,0,6,6,9,6,7,4,6,4,2,24
236,0,10,249,0,0,33,6,22,22,15,15,5,21,0,9,9,9,6,7,5,7,6,2,24
236,0,10,250,0,0,25,6,20,20,20,20,10,10,0,3,8,5,4,4,4,4,6,2,24
236,0,10,251,0,0,33,6,19,19,19,19,19,5,0,4,8,7,3,8,NA,3,6,2,24
237,0,10,243,0,1,27,2,20,20,20,25,5,10,1,7,8,7,8,7,NA,7,6,2,34
237,0,10,244,0,1,28,2,20,20,20,10,10,20,0,2,6,8,4,3,1,3,7,2,34
237,0,10,245,0,1,32,2,18,10,30,10,10,22,0,7,8,6,6,NA,NA,6,4,2,34
237,0,10,246,0,1,25,2,35,20,10,20,10,5,0,3,7,7,4,NA,5,5,3,2,34
237,0,10,247,0,0,25,4,20,30,10,15,0,25,1,5,6,8,5,6,3,6,6,2,34
237,0,10,248,0,0,27,6,25,15,20,20,15,5,0,6,7,7,6,6,3,6,4,2,34
237,0,10,249,0,0,33,6,22,22,15,15,5,21,0,6,9,8,7,8,6,2,6,2,34
237,0,10,250,1,0,25,6,20,20,20,20,10,10,1,6,10,8,7,7,6,6,9,2,34
237,0,10,251,0,0,33,6,19,19,19,19,19,5,0,6,8,8,6,NA,NA,6,6,2,34
238,0,10,243,0,1,27,2,20,20,20,25,5,10,0,6,7,6,5,8,NA,6,5,2,27
238,0,10,244,1,1,28,2,20,20,20,10,10,20,1,8,8,8,8,9,7,8,5,2,27
238,0,10,245,0,1,32,2,18,10,30,10,10,22,0,6,7,6,6,6,4,5,5,2,27
238,0,10,246,0,1,25,2,35,20,10,20,10,5,1,6,6,7,NA,NA,5,7,3,2,27
238,0,10,247,0,0,25,4,20,30,10,15,0,25,1,6,7,7,6,5,3,6,5,2,27
238,0,10,248,0,0,27,6,25,15,20,20,15,5,0,6,8,7,7,6,3,7,5,2,27
238,0,10,249,0,0,33,6,22,22,15,15,5,21,1,9,9,8,9,8,9,9,8,1,27
238,0,10,250,1,0,25,6,20,20,20,20,10,10,1,8,8,8,9,7,8,8,9,2,27
238,0,10,251,0,0,33,6,19,19,19,19,19,5,0,5,8,7,4,8,8,5,6,2,27
239,0,10,243,0,1,27,2,20,20,20,25,5,10,0,6,9,7,6,9,NA,6,6,2,34
239,0,10,244,0,1,28,2,20,20,20,10,10,20,0,6,8,9,3,6,3,3,2,2,34
239,0,10,245,1,1,32,2,18,10,30,10,10,22,1,6,8,8,6,5,3,7,NA,2,34
239,0,10,246,0,1,25,2,35,20,10,20,10,5,1,5,5,6,5,NA,6,6,5,NA,34
239,0,10,247,0,0,25,4,20,30,10,15,0,25,1,5,8,6,5,4,7,7,7,2,34
239,0,10,248,0,0,27,6,25,15,20,20,15,5,0,6,7,8,6,3,4,6,4,2,34
239,0,10,249,0,0,33,6,22,22,15,15,5,21,0,6,7,6,5,5,5,6,4,2,34
239,0,10,250,0,0,25,6,20,20,20,20,10,10,0,5,8,7,6,6,5,5,9,2,34
239,0,10,251,0,0,33,6,19,19,19,19,19,5,0,7,8,8,6,6,NA,7,6,2,34
240,0,10,243,0,0,27,2,20,20,20,25,5,10,0,7,7,7,9,9,NA,7,7,2,26
240,0,10,244,0,0,28,2,20,20,20,10,10,20,0,8,6,8,10,9,2,3,3,2,26
240,0,10,245,0,0,32,2,18,10,30,10,10,22,1,8,7,8,7,7,4,8,3,2,26
240,0,10,246,0,0,25,2,35,20,10,20,10,5,1,5,7,7,7,5,5,7,6,NA,26
240,0,10,247,0,1,25,4,20,30,10,15,0,25,1,6,6,4,8,3,4,7,7,2,26
240,0,10,248,0,0,27,6,25,15,20,20,15,5,1,6,7,7,8,7,5,7,6,2,26
240,0,10,249,0,0,33,6,22,22,15,15,5,21,1,8,9,8,10,9,10,9,6,2,26
240,0,10,250,1,0,25,6,20,20,20,20,10,10,1,6,7,7,8,9,7,7,10,2,26
240,0,10,251,0,0,33,6,19,19,19,19,19,5,0,7,8,7,5,8,NA,5,6,2,26
241,0,10,243,1,0,27,2,20,20,20,25,5,10,1,7,7,6,8,NA,NA,7,7,2,29
241,0,10,244,0,0,28,2,20,20,20,10,10,20,1,8,9,9,9,9,7,7,5,2,29
241,0,10,245,0,0,32,2,18,10,30,10,10,22,1,9,8,7,7,6,4,8,4,2,29
241,0,10,246,0,0,25,2,35,20,10,20,10,5,1,8,5,6,7,NA,5,5,5,2,29
241,0,10,247,0,1,25,4,20,30,10,15,0,25,1,5,6,5,5,4,3,5,6,2,29
241,0,10,248,1,0,27,6,25,15,20,20,15,5,1,6,7,7,8,7,5,7,6,2,29
241,0,10,249,0,0,33,6,22,22,15,15,5,21,1,2,9,7,9,9,9,8,7,2,29
241,0,10,250,1,0,25,6,20,20,20,20,10,10,1,8,10,8,8,8,8,8,9,2,29
241,0,10,251,0,0,33,6,19,19,19,19,19,5,0,7,8,7,6,7,NA,7,5,2,29
242,0,10,243,1,0,27,2,20,20,20,25,5,10,1,7,8,8,8,7,7,8,7,2,26
242,0,10,244,0,0,28,2,20,20,20,10,10,20,0,8,5,7,5,3,1,4,2,2,26
242,0,10,245,0,0,32,2,18,10,30,10,10,22,0,9,8,8,7,7,6,7,2,2,26
242,0,10,246,1,0,25,2,35,20,10,20,10,5,1,8,7,7,7,5,NA,7,5,2,26
242,0,10,247,0,0,25,4,20,30,10,15,0,25,1,8,6,6,6,3,5,7,5,2,26
242,0,10,248,1,0,27,6,25,15,20,20,15,5,1,8,7,7,6,6,5,8,5,2,26
242,0,10,249,0,0,33,6,22,22,15,15,5,21,1,9,8,9,9,7,8,9,7,2,26
242,0,10,250,1,0,25,6,20,20,20,20,10,10,1,7,8,7,8,7,8,7,9,2,26
242,0,10,251,1,0,33,6,19,19,19,19,19,5,1,8,9,8,8,8,8,8,7,2,26
243,1,10,234,0,0,22,6,20,20,20,10,10,20,0,4,8,9,7,8,2,5,2,2,27
243,1,10,235,1,1,23,2,15,15,20,20,20,10,1,6,6,6,5,5,5,5,3,2,27
243,1,10,236,0,0,24,4,15,20,15,20,15,15,1,6,7,8,6,7,5,7,7,2,27
243,1,10,237,0,1,34,2,10,20,20,20,20,10,0,4,2,4,2,1,0,2,0,2,27
243,1,10,238,0,1,27,2,15,20,20,15,15,15,1,8,8,9,8,9,7,7,7,2,27
243,1,10,239,0,1,34,2,10,25,20,20,5,20,1,7,9,9,6,6,8,8,NA,2,27
243,1,10,240,0,0,26,4,10,30,30,10,10,10,1,7,7,7,7,5,7,7,4,2,27
243,1,10,241,1,0,29,4,90,2,2,2,2,2,1,5,6,8,7,6,6,7,7,2,27
243,1,10,242,1,0,26,3,20,20,25,20,5,10,1,4,6,7,3,2,7,6,5,2,27
244,1,10,234,0,0,22,6,20,20,20,10,10,20,1,7,8,8,7,9,5,7,4,2,28
244,1,10,235,0,1,23,2,15,15,20,20,20,10,0,6,7,7,6,7,6,6,4,2,28
244,1,10,236,0,0,24,4,15,20,15,20,15,15,1,7,7,7,9,9,9,8,8,2,28
244,1,10,237,0,1,34,2,10,20,20,20,20,10,1,7,8,6,6,7,5,6,6,NA,28
244,1,10,238,1,1,27,2,15,20,20,15,15,15,1,8,9,9,8,9,8,8,7,2,28
244,1,10,239,0,1,34,2,10,25,20,20,5,20,0,7,6,6,7,8,7,6,2,2,28
244,1,10,240,0,0,26,4,10,30,30,10,10,10,1,7,7,6,6,5,5,6,6,2,28
244,1,10,241,0,0,29,4,90,2,2,2,2,2,0,5,7,8,6,7,5,6,6,2,28
244,1,10,242,0,0,26,3,20,20,25,20,5,10,1,3,6,6,5,9,5,7,5,2,28
245,1,10,234,0,0,22,6,20,20,20,10,10,20,0,4,6,10,6,6,7,6,2,2,32
245,1,10,235,0,1,23,2,15,15,20,20,20,10,0,2,6,8,4,8,3,3,2,2,32
245,1,10,236,0,0,24,4,15,20,15,20,15,15,0,4,6,9,3,9,5,7,7,2,32
245,1,10,237,0,1,34,2,10,20,20,20,20,10,1,6,8,9,8,10,NA,7,7,2,32
245,1,10,238,0,1,27,2,15,20,20,15,15,15,1,8,9,10,9,10,8,7,8,2,32
245,1,10,239,1,1,34,2,10,25,20,20,5,20,1,7,6,9,8,7,7,8,6,2,32
245,1,10,240,0,0,26,4,10,30,30,10,10,10,0,5,7,6,5,6,3,6,4,2,32
245,1,10,241,0,0,29,4,90,2,2,2,2,2,0,4,7,10,7,8,5,6,4,2,32
245,1,10,242,0,0,26,3,20,20,25,20,5,10,0,3,2,6,2,2,7,3,4,2,32
246,1,10,234,0,0,22,6,20,20,20,10,10,20,0,4,8,7,5,6,2,4,1,NA,25
246,1,10,235,0,1,23,2,15,15,20,20,20,10,0,3,7,5,4,4,4,3,2,2,25
246,1,10,236,0,0,24,4,15,20,15,20,15,15,0,4,7,5,5,7,7,6,6,2,25
246,1,10,237,0,1,34,2,10,20,20,20,20,10,0,2,6,5,2,3,2,3,2,NA,25
246,1,10,238,0,1,27,2,15,20,20,15,15,15,0,7,9,9,9,10,6,7,8,2,25
246,1,10,239,0,1,34,2,10,25,20,20,5,20,0,5,9,7,7,5,6,7,6,2,25
246,1,10,240,0,0,26,4,10,30,30,10,10,10,0,4,4,4,5,5,4,5,2,2,25
246,1,10,241,0,0,29,4,90,2,2,2,2,2,0,4,9,8,6,6,4,6,5,2,25
246,1,10,242,1,0,26,3,20,20,25,20,5,10,1,4,8,8,6,NA,NA,6,6,2,25
247,1,10,234,0,0,22,6,20,20,20,10,10,20,0,3,7,9,2,9,NA,NA,1,2,25
247,1,10,235,0,0,23,2,15,15,20,20,20,10,0,3,8,7,5,5,2,4,3,2,25
247,1,10,236,0,1,24,4,15,20,15,20,15,15,0,3,7,7,4,7,3,6,7,2,25
247,1,10,237,0,0,34,2,10,20,20,20,20,10,0,6,9,8,6,8,2,5,5,NA,25
247,1,10,238,0,0,27,2,15,20,20,15,15,15,0,5,8,8,5,7,5,6,6,2,25
247,1,10,239,0,0,34,2,10,25,20,20,5,20,0,6,8,8,5,6,7,6,7,2,25
247,1,10,240,0,1,26,4,10,30,30,10,10,10,0,4,5,5,4,7,3,4,2,2,25
247,1,10,241,0,1,29,4,90,2,2,2,2,2,0,5,10,10,9,6,7,8,6,2,25
247,1,10,242,0,0,26,3,20,20,25,20,5,10,0,1,7,6,2,2,3,2,3,2,25
248,1,10,234,0,1,22,6,20,20,20,10,10,20,0,5,6,6,8,6,2,6,3,2,27
248,1,10,235,1,0,23,2,15,15,20,20,20,10,1,7,6,6,8,7,7,7,4,2,27
248,1,10,236,0,0,24,4,15,20,15,20,15,15,1,7,5,6,8,9,6,7,7,2,27
248,1,10,237,0,0,34,2,10,20,20,20,20,10,1,7,8,7,6,6,8,7,6,2,27
248,1,10,238,0,0,27,2,15,20,20,15,15,15,1,9,8,9,8,9,7,8,7,2,27
248,1,10,239,0,0,34,2,10,25,20,20,5,20,1,8,8,7,8,9,6,8,4,2,27
248,1,10,240,0,0,26,4,10,30,30,10,10,10,0,5,4,5,7,6,5,6,4,2,27
248,1,10,241,1,0,29,4,90,2,2,2,2,2,1,10,6,8,9,7,5,7,6,2,27
248,1,10,242,1,0,26,3,20,20,25,20,5,10,1,5,3,6,7,10,3,7,6,2,27
249,1,10,234,0,1,22,6,20,20,20,10,10,20,0,4,8,7,8,9,8,7,5,2,33
249,1,10,235,0,0,23,2,15,15,20,20,20,10,0,2,5,5,2,5,2,2,2,2,33
249,1,10,236,0,0,24,4,15,20,15,20,15,15,0,4,7,7,5,9,4,5,6,2,33
249,1,10,237,0,0,34,2,10,20,20,20,20,10,0,3,7,8,4,3,2,2,0,NA,33
249,1,10,238,0,0,27,2,15,20,20,15,15,15,0,6,8,9,8,10,6,7,6,2,33
249,1,10,239,0,0,34,2,10,25,20,20,5,20,0,6,8,8,6,8,5,6,7,2,33
249,1,10,240,0,0,26,4,10,30,30,10,10,10,0,5,5,6,5,7,6,6,3,2,33
249,1,10,241,0,0,29,4,90,2,2,2,2,2,0,5,8,9,6,10,5,6,6,2,33
249,1,10,242,0,0,26,3,20,20,25,20,5,10,0,3,5,NA,6,10,NA,4,5,1,33
250,1,10,234,0,1,22,6,20,20,20,10,10,20,1,7,5,8,5,8,7,5,3,2,25
250,1,10,235,0,0,23,2,15,15,20,20,20,10,0,3,7,7,6,9,5,5,4,2,25
250,1,10,236,0,0,24,4,15,20,15,20,15,15,1,7,6,7,6,7,8,7,8,2,25
250,1,10,237,1,0,34,2,10,20,20,20,20,10,1,6,8,10,8,10,9,8,9,NA,25
250,1,10,238,1,0,27,2,15,20,20,15,15,15,1,9,8,9,9,10,10,9,8,2,25
250,1,10,239,0,0,34,2,10,25,20,20,5,20,1,7,8,9,7,8,7,7,5,2,25
250,1,10,240,1,0,26,4,10,30,30,10,10,10,1,7,5,5,6,5,7,6,5,2,25
250,1,10,241,1,0,29,4,90,2,2,2,2,2,1,8,6,10,9,10,9,8,7,2,25
250,1,10,242,1,0,26,3,20,20,25,20,5,10,1,7,7,7,6,9,7,7,6,2,25
251,1,10,234,0,1,22,6,20,20,20,10,10,20,1,5,8,7,4,NA,5,6,4,2,33
251,1,10,235,0,0,23,2,15,15,20,20,20,10,0,5,9,8,7,8,5,5,6,2,33
251,1,10,236,0,0,24,4,15,20,15,20,15,15,0,5,6,6,7,5,5,7,7,2,33
251,1,10,237,0,0,34,2,10,20,20,20,20,10,0,2,10,10,5,NA,NA,5,4,NA,33
251,1,10,238,0,0,27,2,15,20,20,15,15,15,0,6,8,8,6,7,6,6,6,2,33
251,1,10,239,0,0,34,2,10,25,20,20,5,20,0,5,7,8,6,6,7,6,6,2,33
251,1,10,240,0,0,26,4,10,30,30,10,10,10,0,5,5,5,4,4,3,5,2,2,33
251,1,10,241,0,0,29,4,90,2,2,2,2,2,0,7,7,9,6,8,5,6,4,2,33
251,1,10,242,1,0,26,3,20,20,25,20,5,10,1,3,6,7,5,3,7,6,6,2,33
379,0,15,397,0,1,24,2,20,21,21,22,6,10,1,8,8,8,9,9,7,9,8,2,38
379,0,15,398,0,1,29,2,45,10,10,30,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,1,38
379,0,15,399,0,1,29,2,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
379,0,15,400,1,1,26,2,70,5,20,3,1,1,1,4,5,7,7,6,10,6,8,2,38
379,0,15,401,0,1,31,2,35,0,25,20,0,20,0,3,6,7,6,6,NA,6,2,2,38
379,0,15,402,1,0,29,4,25,20,15,25,10,5,1,6,8,6,7,7,7,7,3,2,38
379,0,15,403,0,1,22,2,20,25,20,15,5,15,1,6,7,8,NA,8,NA,6,4,2,38
379,0,15,404,0,1,23,2,25,14,25,25,3,8,1,6,5,7,5,5,NA,7,3,2,38
379,0,15,405,0,0,30,1,30,25,20,15,5,5,0,6,10,10,7,10,2,3,2,2,38
379,0,15,406,0,0,27,4,20,20,20,20,20,0,1,5,6,6,6,8,8,6,6,NA,38
379,0,15,407,0,1,24,2,30,15,15,15,15,10,0,7,6,7,6,9,8,7,5,2,38
379,0,15,408,0,0,24,3,20,10,20,20,10,20,1,7,6,8,7,7,6,7,8,2,38
379,0,15,409,0,1,23,2,20,15,20,20,10,15,0,6,6,8,5,9,4,5,5,2,38
379,0,15,410,0,1,27,2,20,20,20,20,10,10,1,7,7,10,9,10,5,6,6,2,38
379,0,15,411,0,1,34,2,35,15,15,25,10,0,0,7,10,9,8,8,7,6,7,2,38
379,0,15,412,0,1,27,2,75,5,5,5,5,5,0,7,8,9,8,7,8,5,6,2,38
379,0,15,413,0,1,26,2,10,10,30,30,5,15,0,7,7,7,6,8,7,7,5,2,38
379,0,15,414,0,1,29,2,95,1,1,1,1,1,1,10,10,9,4,9,7,8,NA,2,38
379,0,15,415,0,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,38
380,0,15,397,0,0,24,2,20,21,21,22,6,10,0,6,8,8,7,7,7,6,6,2,33
380,0,15,398,0,0,29,2,45,10,10,30,0,5,0,5,8,8,7,NA,7,6,8,2,33
380,0,15,399,0,0,29,2,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
380,0,15,400,0,0,26,2,70,5,20,3,1,1,0,5,4,8,6,7,6,5,7,2,33
380,0,15,401,0,0,31,2,35,0,25,20,0,20,0,2,6,7,6,5,6,6,6,2,33
380,0,15,402,0,0,29,4,25,20,15,25,10,5,0,6,7,7,6,7,4,4,3,2,33
380,0,15,403,0,0,22,2,20,25,20,15,5,15,0,4,6,6,4,NA,4,5,5,2,33
380,0,15,404,0,0,23,2,25,14,25,25,3,8,0,5,5,6,5,6,5,6,4,2,33
380,0,15,405,0,1,30,1,30,25,20,15,5,5,0,5,10,10,10,10,10,7,5,2,33
380,0,15,406,1,0,27,4,20,20,20,20,20,0,1,7,7,7,7,5,5,6,6,2,33
380,0,15,407,0,0,24,2,30,15,15,15,15,10,0,6,7,7,6,7,10,7,5,1,33
380,0,15,408,0,0,24,3,20,10,20,20,10,20,0,8,9,9,9,8,7,7,2,2,33
380,0,15,409,1,0,23,2,20,15,20,20,10,15,1,7,9,9,8,7,5,7,6,2,33
380,0,15,410,0,0,27,2,20,20,20,20,10,10,0,6,10,10,5,8,5,7,5,2,33
380,0,15,411,0,0,34,2,35,15,15,25,10,0,0,7,9,10,5,9,5,4,4,2,33
380,0,15,412,0,0,27,2,75,5,5,5,5,5,1,8,7,8,8,8,7,6,6,2,33
380,0,15,413,0,0,26,2,10,10,30,30,5,15,0,5,7,6,5,5,6,6,5,2,33
380,0,15,414,0,0,29,2,95,1,1,1,1,1,1,10,10,10,9,9,5,8,0,2,33
380,0,15,415,0,0,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,33
381,0,15,397,0,1,24,2,20,21,21,22,6,10,0,7,6,6,6,6,5,5,4,2,24
381,0,15,398,0,1,29,2,45,10,10,30,0,5,0,6,7,7,4,9,NA,6,4,2,24
381,0,15,399,0,1,29,2,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
381,0,15,400,0,1,26,2,70,5,20,3,1,1,0,6,7,8,NA,NA,NA,5.5,6.5,2,24
381,0,15,401,0,1,31,2,35,0,25,20,0,20,0,2,5,6,5,5,NA,4,6,2,24
381,0,15,402,0,0,29,4,25,20,15,25,10,5,1,6,7,6,7,7,8,6,4,2,24
381,0,15,403,0,1,22,2,20,25,20,15,5,15,1,5,6,5,6,NA,NA,6,5,2,24
381,0,15,404,0,1,23,2,25,14,25,25,3,8,1,7,6,5,4,5,NA,7,4,2,24
381,0,15,405,0,0,30,1,30,25,20,15,5,5,0,7,10,10,10,9,9,8,5,2,24
381,0,15,406,0,0,27,4,20,20,20,20,20,0,0,7,6,6,6,5,7,6,5,2,24
381,0,15,407,0,1,24,2,30,15,15,15,15,10,0,10,10,10,10,10,10,10,5,1,24
381,0,15,408,0,0,24,3,20,10,20,20,10,20,1,7,8,8,8,8,7,5,7,2,24
381,0,15,409,1,1,23,2,20,15,20,20,10,15,1,7,7,7,7,7,8,7,6,2,24
381,0,15,410,0,1,27,2,20,20,20,20,10,10,0,4,3,5,8,8,2,2,5,2,24
381,0,15,411,0,1,34,2,35,15,15,25,10,0,0,6,7,6,2,5,5,2,4,2,24
381,0,15,412,0,1,27,2,75,5,5,5,5,5,1,7,8,8,7,6,6,5,5,2,24
381,0,15,413,0,1,26,2,10,10,30,30,5,15,0,6,6,6,6,6,6,6,3,2,24
381,0,15,414,1,1,29,2,95,1,1,1,1,1,1,10,9,9,9,9,6,8,4,2,24
381,0,15,415,0,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,24
382,0,15,397,0,1,24,2,20,21,21,22,6,10,1,7,8,8,8,7,8,8,7,2,28
382,0,15,398,0,1,29,2,45,10,10,30,0,5,0,6,NA,5,3,NA,5,5,3,2,28
382,0,15,399,0,1,29,2,25,10,20,20,10,15,0,5,5,6,5,9,NA,5,7,2,28
382,0,15,400,0,1,26,2,70,5,20,3,1,1,0,5,6,9,5,6,6,6,5,NA,28
382,0,15,401,0,1,31,2,35,0,25,20,0,20,0,2,5,6,3,7,NA,3,6,2,28
382,0,15,402,0,0,29,4,25,20,15,25,10,5,1,6,7,5,4,6,6,6,6,2,28
382,0,15,403,0,1,22,2,20,25,20,15,5,15,0,4,4,5,2,2,7,4,3,2,28
382,0,15,404,1,1,23,2,25,14,25,25,3,8,1,7,7,7,5,5,5,8,4,2,28
382,0,15,405,0,0,30,1,30,25,20,15,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,2,28
382,0,15,406,1,0,27,4,20,20,20,20,20,0,1,7,8,7,8,6,7,8,5,NA,28
382,0,15,407,0,1,24,2,30,15,15,15,15,10,0,10,10,10,10,10,10,10,10,1,28
382,0,15,408,1,0,24,3,20,10,20,20,10,20,1,8,7,7,8,6,6,6,9,2,28
382,0,15,409,0,1,23,2,20,15,20,20,10,15,0,3,6,7,4,7,2,3,4,2,28
382,0,15,410,0,1,27,2,20,20,20,20,10,10,0,7,5,6,2,10,3,6,5,2,28
382,0,15,411,0,1,34,2,35,15,15,25,10,0,1,7,10,7,7,5,5,6,7,2,28
382,0,15,412,0,1,27,2,75,5,5,5,5,5,0,6,8,8,8,7,7,5,5,2,28
382,0,15,413,0,1,26,2,10,10,30,30,5,15,0,7,6,6,5,6,5,6,4,2,28
382,0,15,414,1,1,29,2,95,1,1,1,1,1,1,10,10,10,8,9,4,8,2,2,28
382,0,15,415,0,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,28
383,0,15,397,1,1,24,2,20,21,21,22,6,10,1,8,8,7,7,7,8,8,7,2,27
383,0,15,398,0,1,29,2,45,10,10,30,0,5,1,6,9,8,9,NA,NA,7,9,2,27
383,0,15,399,0,1,29,2,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
383,0,15,400,1,1,26,2,70,5,20,3,1,1,1,6,8,8,7,7,NA,6.5,8,NA,27
383,0,15,401,0,1,31,2,35,0,25,20,0,20,0,3,5,5,5,5,NA,5,6,2,27
383,0,15,402,0,0,29,4,25,20,15,25,10,5,1,7,9,5,7,5,6,8,9,2,27
383,0,15,403,0,1,22,2,20,25,20,15,5,15,1,5,7,6,6,NA,NA,6,5,2,27
383,0,15,404,1,1,23,2,25,14,25,25,3,8,1,8,7,6,5,6,NA,9,9,2,27
383,0,15,405,0,0,30,1,30,25,20,15,5,5,0,7,10,9,9,NA,2,5,5,2,27
383,0,15,406,0,0,27,4,20,20,20,20,20,0,1,6,7,8,8,8,8,8,8,NA,27
383,0,15,407,0,1,24,2,30,15,15,15,15,10,0,6,8,8,7,6,4,6,7,2,27
383,0,15,408,0,0,24,3,20,10,20,20,10,20,0,4,8,4,6,6,6,6,10,NA,27
383,0,15,409,0,1,23,2,20,15,20,20,10,15,0,5,6,6,5,6,3,5,4,2,27
383,0,15,410,0,1,27,2,20,20,20,20,10,10,0,6,10,4,5,6,4,5,4,2,27
383,0,15,411,0,1,34,2,35,15,15,25,10,0,1,7,7,6,6,6,5,6,5,2,27
383,0,15,412,1,1,27,2,75,5,5,5,5,5,1,8,9,9,8,8,8,7,7,2,27
383,0,15,413,0,1,26,2,10,10,30,30,5,15,0,7,7,6,6,6,7,7,7,2,27
